lat,lon,altft,type,rwys,icao,name
38.4715305,-91.8163635,952,1,1,1H3,LINN STATE TECH COLLEGE
45.18718833,-93.13050084,907,1,1,MY18,Lino Air Park
48.12223166,-100.93709445,1605,1,1,NA13,Linrud Airstrip
-21.662777785,-49.731111105,1575,1,1,SWXQ,Lins
46.221253,-100.247275,1778,1,1,7L2,LINTON MUNI
39.88483388,-75.41491667,180,1,1,0PA7,Linvill
32.79041166,-90.13814195,285,1,1,18M,Linwood
-18.46165,23.80835,3100,1,1,FB41,Linyanti
48.23941325,014.19191496,978,1,3,LOWL,Linz Hoersching
48.299995,14.33,827,1,1,LOLO,Linz Ost
29.30936806,094.33702329,9674,1,1,ZUNZ,Linzhi Nyingchi
52.715805945,15.510930235,135,1,1,EP69,Lipki Wielkie
2.24784045,32.909645925,3579,1,1,HULI,Lira
2.170658,21.496907,1509,1,1,FZGA,LISALA
38.78112200,-009.13252000,374,1,2,LPPT,Lisboa
39.86672666,-83.63325639,1160,1,1,1OH8,Lisbon Airfield
46.445309,-97.728082,1240,1,2,6L3,LISBON MUNI
47.06969333,-96.94063862,885,1,2,6ND3,Lisburg
29.8266815,121.4619055,13,1,1,ZSNB,LISHE
-37.92804202,143.34958265,654,1,2,YLSM,Lismore
-28.83665900,153.26288622,35,1,1,YLIS,Lismore
-16.660979095,128.594010465,356,1,1,YLDL,LISSADELL
-16.62268207,128.57002103,362,1,1,AU07,Lissadell North Strip
58.0997095,6.6260195,29,1,1,ENLI,LISTA
-13.42906006,130.49321650,57,1,1,YLIT,LITCHFIELD
39.16255075,-89.67467025,690,1,2,3LF,LITCHFIELD MUNI
45.0971305,-94.5072565,1140,1,1,KLJF,LITCHFIELD MUNI
40.0730875,-88.39950084,704,1,1,4IS7,Litchfield Rla
-1.30194444,-44.905,26,1,1,SNTX,Litoranea
54.291943,-104.671394,2100,1,1,CKL6,Little Bear Lake
39.79121638,-76.14161889,470,1,1,79PA,Little Britain
43.78963785,-105.66652439,4919,1,3,WY13,Little Buffalo Ranch
34.79414694,-118.27757695,2433,1,1,1CL1,Little Buttes Antique Airfield
75.38827709,-096.92932209,49,1,1,CJY2,Little Cornwallis I
26.03092527,-81.03868028,14,1,1,27X,Little Deer
31.12406694,-97.31500334,652,1,1,1XS6,Little Elm Field
45.949234,-94.3460985,1122,1,2,KLXL,LITTLE FALLS MORRISON CO
46.5839267,-118.003691115,681,1,1,16W,Little Goose Lock and Dam
52.16511171,-000.14952880,250,1,2,EGMJ,Little Gransden
37.80326,-122.02885056,1008,1,1,59CA,Little Hands
35.591668,-81.0794485,1030,1,1,6NC1,LITTLE MOUNTAIN
31.21461861,-97.42667639,710,1,1,TS92,Little Peach
29.8002175,-92.80014334,5,1,1,3LA4,Little Pecan Island
41.40007111,-77.32469834,805,1,1,4PN1,Little Pine
30.11494972,-82.90901695,90,1,2,FL10,Little River
39.261945,-123.75361,572,1,1,KLLR,Little River
35.38481888,-95.17635167,580,1,1,79OK,Little River Ranch
34.7294151666667,-92.2254815,262,1,3,KLIT,Little Rock Adams Field
34.91851375,-92.14287375,311,1,2,KLRF,LITTLE ROCK AFB
45.72302111,-94.19388167,1055,1,1,3MN5,Little Rock Rock Port
52.85830405,000.91146780,196,1,1,EG65,Little Snoring
52.24232513,-000.35929055,225,1,1,XLIT,Little Staughton
61.37194527,-150.26222362,70,1,1,8AK6,Little Susitna
43.03388722,-89.19261501,900,1,1,59WI,Little Wheel Field
43.14305,-70.772078,130,1,1,3B4,LITTLEBROOK AIR PARK
33.92354675,-102.38672925,3616,1,2,KLIU,LITTLEFIELD MUNI
48.41661111,-93.58627223,1145,1,1,13Y,Littlefork Municipal Hanover
36.266107,120.3744345,33,1,1,ZSQD,LIUTING
28.362804,-98.116468,129,1,1,8T6,LIVE OAK CO
29.81687583,-92.11679278,6,1,1,LA60,Live Oak Landing Strip
-51.9956421375,-58.4579985775,56,1,2,SFLI,Lively Island
65.47261777,-148.66917112,425,1,1,4AK2,Livengood Camp
37.69587590,-121.81766283,400,1,4,KLVK,Livermore Muni
53.32995699,-002.84762614,80,1,1,EGGP,Liverpool
44.23025476,-64.856093865,321,1,1,CYAU,LIVERPOOL
43.59110083,-98.45202723,1641,1,1,SD75,Livingston
48.23648805,-122.45238001,10,1,1,14WA,Livingston Bay
42.629428,-83.9821935,962,1,1,KOZW,LIVINGSTON CO SPENCER J HARDY
36.4121835,-85.311539,1372,1,1,8A3,LIVINGSTON MUNI
30.6858585,-95.017932,151,1,1,00R,LIVINGSTON MUNI
-17.8191875,25.8193285,3302,1,2,FLLI,LIVINGSTONE
-13.6502781,-41.833889,1506,1,1,SNLB,Livramento Do Brumado
-14.66999252,145.45182364,70,1,1,YLZI,Lizard Island
46.23088895,014.45424599,1273,1,1,LJLJ,LJUBLJANA
56.083992875,13.2117595,140,1,4,ESTL,LJUNGBYHED
61.8169365,16.0041733,485,1,1,ESUL,Ljusdal Forsnaset
42.05771965,1.51486371,3150,1,1,LE06,Lladurs
-41.8666687,-71.9344406,997,1,1,SCLD,Llanada Grande
52.8097286633333,-4.12483466833333,19,1,3,EGOD,Llandbehr
30.784617,-98.6599875,1102,1,2,KAQO,LLANO MUNI
41.72857791,000.54228122,1151,1,1,LEDA,Lleida
37.98532666,-87.11666612,449,1,1,89IN,Lloyd
53.30971125,-110.0802025,2193,1,2,CYLL,LLOYDMINSTER
34.90553111,-118.30174473,2690,1,2,33CA,Lloyds Landing
37.51585305,-96.91975584,1330,1,1,0KS9,Lmn 120
-22.9170875,-53.149047,1542,1,1,SSLO,Loanda
-10.43283300,150.14172800,39,1,1,LNQ,Loani
42.00004444,-84.18327723,990,1,1,83G,Loars Field Inc
-38.189444445,-58.7866666683333,265,1,3,SA8Q,LOBERIA
-38.14777778,-58.7625,262,1,1,SA8R,LOBERIA NIKA
-12.3712335,13.536625,10,1,1,FNLB,LOBITO
38.3765,-76.12325,3,1,1,MD81,Loblolly Landings
-03.75671389,134.10344715,34,1,1,WZ69,Lobo (Uncen SIL)
34.91675694,-96.23361584,860,1,1,30OK,Lobo Field
29.65133722,-99.08642389,1540,1,1,TE21,Lobo Mountain Ranch
-35.21083,-59.136659905,95,1,2,SA8S,Lobos
46.1626176666667,8.879874,650,1,3,LSZL,Locarno
-20.74627996,120.98471681,589,1,1,YLOC,LOCHINVAR
31.9894445,-95.951111,391,1,1,TX25,LOCHRIDGE RANCH
-33.54218958,135.69618013,384,1,1,YLOK,Lock
43.38674666,-71.23339973,702,1,1,NH15,Locke Lake
34.26952166,-102.71715973,3802,1,1,T37,Locker Brothers
40.84172444,-81.43789334,1090,1,1,OI58,Lockeridge
34.0945305,-99.365639,1282,1,1,29TX,LOCKETT
44.18127222,-118.21492834,4615,1,1,2OR6,Lockhart
29.8503295,-97.6724125,532,1,1,50R,LOCKHART MUNI
-12.78532124,143.30583359,77,1,1,YLHR,Lockhart River
34.54729583,-103.46440056,4559,1,1,59E,Lockmiller & Sons
43.19450083,-78.79836945,410,1,1,62NY,Lockport Cambria
-36.81390649,145.34712155,540,1,1,YLCS,Locksley Field
38.20229,-121.268331295,58,1,2,1O3,LODI
38.08408694,-121.31633695,25,1,1,Q80,Lodi Airpark
43.33332166,-89.52095362,844,1,1,C76,Lodi Lakeland
46.294994,8.9916,850,1,1,LSML,Lodrino
3.12202475,35.60778125,1715,1,2,HKLO,LODWAR
51.72728343,019.40390324,606,1,2,EPLL,LODZ LUBLINEK
17.44473300,101.72696700,860,1,1,VTUL,Loei
16.15614968,104.58877243,524,1,1,VTUT,Loeng Nok Tha
41.45554638,-93.60160556,950,1,1,IA79,Loerke-Fox Run Aerodrome
36.3917,-100.46875306,2804,1,1,TS78,Loesch Ranch
38.85963083,-123.59056751,1317,1,1,Q02,Lofty Redwoods
44.57496388,-91.54710001,850,1,1,WS69,Log Cabin
32.80846083,-97.61696973,1100,1,2,TX16,Log Cabin
41.7888970183333,-111.854622955,4457,1,3,KLGU,LOGAN CACHE
40.15884775,-89.33488625,597,1,2,KAAA,LOGAN CO
37.8556765,-81.915901,1667,1,1,6L4,LOGAN CO
31.1029165,-86.062361,200,1,1,1A4,LOGAN FLD
-27.70404043,153.10805373,41,1,2,AU75,Logan Reserve
39.99672638,-83.85465278,1100,1,1,57OI,Logans Chance
40.7112475,-86.3748875,738,1,1,KGGP,LOGANSPORT CASS CO
46.61445611,-103.51796584,2671,1,1,8NA4,Logging Camp Plateau Airstrip
46.59390055,-103.51435473,2420,1,1,1NA4,Logging Camp Ranch Airstrip
32.27321277,-93.40600584,275,1,1,04LA,Loggy Bayou Plantation
30.59270055,-94.90937695,184,1,1,TE38,Loghouse STOL
48.82204153,002.62277866,354,1,2,LFPL,Lognes Emerainville
41.021539,21.426521,1950,1,2,LW74,LOGOVARDI
42.45724100,-002.32075000,1156,1,1,LERJ,Logrono
36.53058888,-98.63675028,1475,1,1,OK43,Logsdon Ranch
41.41674361,-76.93301973,1320,1,1,PA45,Logue
40.18340861,-79.06641695,1975,1,1,PN47,Lohrs Landing
19.691496,97.2148295,2940,1,1,VYLK,LOIKAW
4.204118,34.3481875,2074,1,1,HKLK,LOKICHOGIO
01.02015382,110.05195095,1675,1,1,WZ70,Lokok (MAF)
33.73010944,-83.97463306,870,1,1,36GA,Lola Landing
-04.48681685,139.43996226,6386,1,1,WA0I,Lolat
54.69945857,11.438425,16,1,1,EKMB,Lolland Falster Maribo
35.93896722,-93.84575,1430,1,1,AR27,Lollars Creek Farm
16.82053400,101.25159500,500,1,1,VTPL,Lom Sak
-38.413764,-68.7373055,1329,1,1,SA20,LOMA LA LATA
33.17920694,-116.79252362,3375,1,1,25CA,Loma Madera Ranch
41.26142861,-86.87252028,669,1,1,IN26,Lomax Station
-16.515295375,122.92355032,138,1,1,YLBD,LOMBADINA
31.23350027,-98.46698195,1400,1,1,7R0,Lometa Air Strip
47.523285,9.001601,1539,1,1,LSZT,Lommis
34.6656195,-120.467503,88,1,1,KLPC,LOMPOC
-38.082083,-70.643932,3627,1,1,SA18,LONCOPUE
-03.04303789,152.62720283,178,1,1,AYKY,Londolovit
43.02838079,-081.14896347,912,1,2,CYXU,LONDON
51.50397905,000.04982496,19,1,1,EGLC,London City
37.0868805,-84.0773945,1212,1,1,KLOZ,LONDON CORBIN ARPT MAGEE FLD
51.15422185,-000.18405755,196,1,2,EGKK,London Gatwick
51.47187295,-000.46557454,83,1,3,EGLL,London Heathrow
51.87785888,-000.37570190,526,1,1,EGGW,London Luton
51.88530868,000.25441800,348,1,1,EGSS,London Stansted
55.03975213,-007.15586934,22,1,1,EGAE,Londonderry Eglinton
-23.32783500,-051.13861500,1867,1,1,SBLO,Londrina
31.35510111,-110.37396834,5350,1,3,AZ74,Lone Mountain International
44.77678861,-122.76008778,630,1,1,5OR9,Lone Oaks Ranch
36.58885625,-118.0564055,3680,1,2,O26,LONE PINE
36.9125425,-86.78277778,720,1,2,34KY,Lone Pine Aerodrome
42.96015600,-110.98277179,6000,1,1,WY64,Lone Pine Flying Ranch
30.35491934,-095.41840256,245,1,2,KCXO,Lone Star Executive
32.9333335,-94.7336085,285,1,1,4TE0,LONE STAR STEEL CO
-22.9167,22.16665,3600,1,1,FB42,Lone Tree
70.91074527,-153.242215,17,1,1,PALN,Lonely As
45.47719055,-90.62514389,1365,1,1,WS05,Lonely Pines
36.987518,-82.5299975,2684,1,1,KLNP,LONESOME PINE
47.68444277,-100.08484973,1647,1,1,ND72,Lonetree Airstrip
41.22754027,-86.79029528,700,1,1,IN95,Long
03.31346803,114.78604158,247,1,1,WBGL,Long Akah
02.93110841,115.85162143,1240,1,1,WZ71,Long Alango (MAF)
03.08303000,116.43370400,352,1,1,WZ72,Long Apari (Sumber Mas)
01.70580476,114.97138209,2134,1,1,WRLP,Long Apung (Local Gov)
03.20155849,115.40180410,1470,1,1,WBLB,Long Banga
03.90180746,115.69377665,3120,1,1,WALB,Long Bawang/Yuvai Semaring (Local Gov)
33.81191924,-118.15015243,60,1,17,KLGB,Long Beach/Daugherty Field
02.63154300,116.70310500,687,1,1,WZ75,Long Bia (Pertamina)
35.66096777,-80.97063167,864,1,1,NC26,Long Island
40.78954562,-073.10223950,99,1,6,KISP,Long Island Mac Arthur
02.23262159,116.75915205,224,1,1,WZ77,Long Laai (Local Gov)
61.3778825,-143.32595834,1500,1,1,4AK3,Long Lake
03.12633516,116.46122362,191,1,1,WZ79,Long Lare (Sumber Mas)
03.61279994,115.69918740,2965,1,1,WZ80,Long Layu
01.42073400,115.39341027,1645,1,1,WZ81,Long Lebusan (Local Gov)
00.83333300,116.51614200,132,1,1,WZ82,Long Lees (Local Gov)
03.42157171,115.15264726,1583,1,1,WBGF,Long Lellang
52.1379318283333,-1.75216226333333,157,1,3,EGBL,Long Marston
01.93634719,115.07267156,1850,1,1,WXW1,Long Metun
01.79834607,114.90395851,2425,1,1,WALN,Long Nawang (Local Gov)
03.71488814,115.85031520,2635,1,1,WXW2,Long Padi (MAF)
04.04401652,116.12905048,1509,1,1,WZ83,Long Pala (Sumber Mas)
04.40735247,115.72478377,3300,1,1,WBKN,Long Pasia
02.58957775,115.79842010,775,1,1,WZ85,Long Pujungan (MAF)
42.01903861,-121.70388556,4090,1,1,0OR3,Long Ranch
40.66420638,-90.48762973,691,1,1,IL22,Long Rla
03.59957311,115.84105263,2874,1,1,WZ86,Long Rungan (Pertamina)
00.80026712,116.81670888,330,1,1,WZ87,Long Segar (Sumber Mas)
01.74959600,115.71701400,2739,1,1,WZ88,Long Seibarang (MAF)
04.21386647,115.58928559,2400,1,1,WBGD,Long Semado
03.97724838,115.06858046,640,1,1,WBGI,Long Seridan
04.55310310,115.49091413,1306,1,1,WBGU,Long Sukang
01.38282952,115.70679333,2015,1,1,WZ89,Long Sule
03.96820862,115.76892817,3060,1,1,WZ90,Long Umung (MAF)
-15.30488150,167.96967211,167,1,1,NVSG,Longana
29.74828888,-96.11468195,150,1,2,93TS,Longbird
37.71707944,-76.358835,20,1,1,VA08,Longbranch
-34.8625,-58.34472222,91,1,1,SA8T,LONGCHAMPS LA CAIDA
26.538461,106.800793,3736,1,1,ZUGY,LONGDONGBAO
-41.69591044,147.14403245,522,1,1,YLGD,Longdown
-38.22009828,147.16746105,171,1,12,YUOF,LONGFORD
31.37375,-97.666667,720,1,1,22XS,LONGHORN AUX LANDING STRIP
36.31722222,-97.81611112,1105,1,2,75OK,Longhorn Field
43.996214,125.6853545,706,1,1,ZYCC,LONGJIA
-23.43909607,144.27141454,627,1,2,YLRE,Longreach
38.80428027,-78.57195667,870,1,1,VA32,Longs
36.33342666,-95.30441334,650,1,1,OK21,Longs Airport North
29.09941111,-98.46557084,480,1,1,6TS2,Longs Farm
24.8551375,121.2376345,790,1,1,RCDI,LONGTAN
49.48250800,005.57695800,1148,1,1,LFGS,Longuyon Vilette
41.38781,-88.67007306,680,1,2,IL96,Longview
46.9901625,-94.2040045,1334,1,1,KXVG,LONGVILLE MUNI
-36.81146448,145.46369719,619,1,1,YLOD,Longwood
39.89167583,-93.86410862,800,1,1,1MO4,Longwood Mfg Corp
40.7457,-122.9219695,2350,1,1,O54,LONNIE POOL FLD WEAVERVILLE
-15.86010774,168.17014973,43,1,1,NVSO,Lonorore
46.676111,5.471111,761,1,1,LFGL,Lons le Saunier Courlaoux
43.15928166,-123.50174417,580,1,1,48OR,Lookingglass
54.018337,-109.135277,1790,1,1,CJW3,Loon Lake
57.1419445,-115.075279,1550,1,1,CFS6,LOON RIVER
-30.94109434,127.02775769,598,1,2,YLGN,LOONGANA
35.77944444,-86.90027778,815,1,1,2TN8,Looperville
14.87552700,100.65948500,98,1,3,VTBL,Lop Buri Khok Kathiam
14.77405643,100.65106286,65,1,1,VTBZ,Lop Buri Pawai
14.94881200,100.64439400,95,1,2,VTBH,Lop Buri Sa Pran Nak
48.48259944,-122.93684445,200,1,1,S31,Lopez Island
30.71823444,-100.08091278,2318,1,2,8T3,Lopez Ranch
41.33947782,-082.17698287,793,1,1,KLPR,LORAIN CO RGNL
-31.54053204,159.07841263,16,1,1,YLHI,Lord Howe Island
35.32972222,-85.95416667,1010,1,1,99TN,Lords Landing
32.33386675,-108.691219,4289,1,2,KLSB,LORDSBURG MUNI
-28.0667,16.94445,200,1,1,FY2C,Lorelei Mine
47.30277166,-101.06709223,1790,1,1,3NA2,Lorentzen
45.29996,-95.54503223,1050,1,1,MN11,Lorenz
-13.389444445,-38.91,3,1,1,SNCL,Lorenzo
25.99025200,-111.35117300,34,1,1,MMLT,LORETO INTL
47.76853600,-003.44425900,122,1,3,LFRH,Lorient Lann-Bihoue
46.9504695,-67.8853265,746,1,1,ME16,LORING INTL
-26.22907918,121.55931397,1657,1,3,YLRG,LORNA GLEN HS
-18.98692913,139.90146737,200,1,1,YLOR,Lorraine
-19.00523922,139.89497644,208,1,1,YLRN,LORRAINE STN
33.79305200,-118.05451500,35,1,3,KSLI,Los Alamitos AAF
35.88168720,-106.27455900,7171,1,1,KLAM,LOS ALAMOS
10.0003205,-72.583017,394,1,1,SVAX,LOS ANDES
33.94401944,-118.40377374,126,1,6,KLAX,Los Angeles Intl
37.062906,-120.8692515,119,1,1,KLSN,LOS BANOS MUNI
12.190043,-86.3538735,262,1,1,MNBR,LOS BRASILES
23.15855400,-109.71755200,374,1,1,MMSD,LOS CABOS INTL
-32.271944445,-61.662222225,341,1,1,SA8U,LOS CARDOS
11.0352775,-84.706108,131,1,1,MRLC,LOS CHILES
-6.9530559,-71.8566666,699,1,1,SKSA,Los Colonizadores
13.726154,-88.106736,919,1,1,MSLD,LOS COMANDOS
-37.79725787,-072.68662547,240,1,1,SCGO,Los Confines
-30.530555555,-58.39722222,246,1,1,SA8V,LOS CONQUISTADORES BUENA ESPERANZA
28.1661445,-99.0916365,340,1,1,XA08,LOS CUERNOS RANCH
28.11695472,-98.044725,225,1,2,6TA9,Los Ebanos Ranch
8.8237445,-75.825832,36,1,1,SKMR,LOS GARZONES
-39.05181254,-071.99407657,1312,1,1,SCGY,Los Guayes
37.7888832,-1.0974474,129,1,1,LEMP,Los Martinez del Puerto
-40.816111115,-68.071666665,2571,1,1,SA8W,LOS MENUCOS
-33.076944445,-61.31777778,246,1,1,SA8X,LOS MOLINOS ESTABLECIMIENTO LA FLORENC
-37.65499261,-073.62736316,587,1,1,SCLB,Los Pehuenches
-0.608111,-80.4026835,10,1,1,SESV,LOS PERALES
8.875247,-66.8398765,394,1,1,SVSN,LOS SIETE SAMANES
41.46991460,-097.27136577,1490,1,1,NE37,Loseke Airstrip
39.93833333,-77.61638889,730,1,1,8PN0,Lost Acres
43.89929194,-122.81701584,700,1,1,82OR,Lost Creek
44.66001472,-84.23751195,1051,1,2,5Y4,Lost Creek
31.10518583,-83.99878556,310,1,1,9GA2,Lost Creek Farms
35.6234725,-119.685975,274,1,1,L84,LOST HILLS KERN COUNTY
25.96815,-81.08145973,12,1,1,26X,Lost Horn Ranch
36.5142305,-92.6401665,820,1,1,MO56,LOST MINE
39.28510138,-78.73834945,1960,1,1,WV06,Lost Mountain
65.3961625,-167.16298167,80,1,1,LSR,Lost River 1
65.45616666,-167.17549306,220,1,1,Z04,Lost River 2
48.64958416,-120.50204445,2415,1,1,WA36,Lost River Resort
44.64551638,-94.96138473,1015,1,1,56MN,Lotherts Farm Strip
-23.86665,22.41665,3100,1,1,FB43,Lotlake Pan
37.67292083,-78.70334806,340,1,1,8VA4,Lotus International
-17.04680073,141.37941942,57,1,1,YLOV,LOTUS VALE STN
41.33559555,-86.92863445,685,1,1,II18,Lou Abbett Farms
47.037222,0.101389,315,1,1,LFDL,Loudun
29.98414812,-090.25900207,3,1,2,KMSY,Louis Armstrong New Orleans Intl
39.0913885,-80.4697225,1014,1,1,49I,LOUIS BENNETT FLD
-23.061917,29.86475,3025,1,1,FALO,LOUIS TRICHARDT
38.009825,-77.970128,493,1,1,KLKU,LOUISA CO FREEMAN FLD
-18.70951634,126.71279643,822,1,1,YLOU,LOUISA DOWNS
39.42277583,-94.83773973,945,1,1,40MO,Louises Strip
46.25,-72.9166665,40,1,1,CSJ4,LOUISEVILLE
30.1727345,-90.9406305,15,1,1,L38,LOUISIANA RGNL
38.15931100,-085.73039400,501,1,3,KSDF,Louisville Intl Standiford Fld
32.985886,-82.3848455,328,1,1,2J3,LOUISVILLE MUNI
33.146196,-89.06249,575,1,1,KLMS,LOUISVILLE WINSTON CO
41.28605864,-098.98769825,2071,1,2,0F4,LOUP CITY MUNI
51.4421065,-57.186311,121,1,1,CYBX,LOURDES DE BLANC SABLON
36.74180361,-79.84781528,1030,1,1,6VA2,Loury Lester Airpark
38.12791361,-78.16361362,480,1,1,VA45,Lous
-30.53213135,145.13307759,350,1,1,YLOH,Louth
33.95148888,-97.14612389,900,1,1,OK31,Love County
28.96192861,-81.89147084,80,1,1,97FL,Love Field
35.02961674,-085.20047839,683,1,2,KCHA,Lovell Field
35.28756277,-97.66420639,1320,1,1,4OK4,Low Pass
32.9209981666667,-80.640636,101,1,3,KRBW,LOWCOUNTRY RGNL
36.862557,-87.7902905,498,1,1,5KY5,LOWE
47.58194111,-98.56898973,1510,1,1,87ND,Lowe Strip
41.23003472,-87.5078125,675,1,1,C97,Lowell
42.95392,-85.34390584,681,1,3,24C,Lowell City
32.05821861,-84.29018889,475,1,1,9GA5,Lowell Field
38.44666666,-86.26083334,700,1,1,75II,Lowells Landing
35.944575,-81.49009445,1195,1,1,NC27,Lower Creek
35.46673055,-97.20030778,1160,1,1,16OK,Lower Forty
46.67349222,-117.44268389,719,1,1,00W,Lower Granite State
-34.51831757,138.42384827,55,1,2,YLLT,LOWER LIGHT
44.80824583,-114.80925778,4200,1,1,ID67,Lower Loon Creek
38.6515075,-76.67801889,30,1,1,MD49,Lower Marlboro
46.55041805,-118.53637445,813,1,1,W09,Lower Monumental State
27.33087916,-82.29064695,54,1,1,X72,Lowes
35.61257944,-90.02092223,232,1,1,64M,Lowrance
33.76480722,-100.01787778,1692,1,2,26TX,Lowrance Ranch
39.57699111,-86.37971556,705,1,2,7II8,Lowry Field
26.62256777,-80.30532612,14,1,1,7FD6,Loxahatchee
-34.47966372,140.66442110,125,1,2,YLOX,Loxton
40.93197833,-87.59586528,665,1,1,1IL8,Loy
48.043333,33.21,408,1,1,UKDR,LOZUVATKA INTL
42.566555,-75.524113,1025,1,1,KOIC,LT WARREN EATON
-8.8583765,13.23117775,243,1,2,FNLU,LUANDA 4 DE FEVEREIRO
21.03617691,101.46825448,1968,1,1,VLLN,Luang Namtha
19.8972555,102.1608445,955,1,1,VLLB,LUANG PHABANG INTL
-04.21706375,140.56062805,838,1,2,WZ91,Luban (UFM)
13.8554265,120.105396,43,1,1,RPLU,LUBANG
-14.9247345,13.575022,5778,1,1,FNUB,LUBANGO
33.6615568333333,-101.8206835,3282,1,3,KLBB,LUBBOCK PRESTON SMITH INTL
44.83757972,-67.03275862,85,1,1,65B,Lubec Municipal
53.80503059,010.70175816,53,1,1,EDHL,Lubeck Blankensee
51.423004,16.1961585,512,1,1,EPLU,LUBIN
51.23557955,022.71068412,633,1,2,EPLB,Lublin
-3.2833059,102.916893,410,1,1,WIKL,Lubuk Linggau Silampari
-11.5912665,27.5308845,4295,1,1,FZQA,LUBUMBASHI INTL
39.06195499,-98.52534417,1485,1,1,38K,Lucas
37.4186325,-101.55822112,3172,1,1,SN25,Lucas
37.871282,-84.6105405,906,1,1,79KY,LUCAS FLD
43.82931900,010.57770160,39,1,1,LIQL,Lucca Tassignano
38.42352138,-121.2274475,96,1,1,7Q4,Lucchetti Ranch
46.31058675,-85.4567075,869,1,2,KERY,LUCE CO
-21.7491665,-51.018055,1447,1,1,SDLC,Lucelia
44.60413277,-93.09188084,900,1,1,MN46,Lucht Field
-11.2002783,-50.6838875,689,1,1,SWUC,Luciara
32.3848775,-93.73629,210,1,1,F33,Lucien
41.3663125,-113.84306362,4412,1,2,39U,Lucin
-36.97153959,140.35949444,89,1,1,YLUI,LUCINDALE
32.59902444,-97.32279362,725,1,1,F71,Luck Field
44.84066920,-109.62025596,6600,1,1,WY06,Luckinbill Airstrip
26.760593,80.8893405,410,1,1,VILK,LUCKNOW
-18.90774101,144.99509827,1429,1,1,YLKD,LUCKY DOWNS
31.12962444,-85.24382112,225,1,1,4J9,Lucky Field
33.85259777,-98.64616945,1068,1,1,4TA5,Lucky G
33.64094277,-84.90494,1130,1,1,81GA,Lucky Lairds Landing
50.99381855,-107.13001858,2084,1,1,CKQ5,Lucky Lake
-22.46700677,136.27215176,1083,1,1,YLUC,Lucy Creek
-26.685936,15.246039,457,1,2,FYLZ,LUDERITZ
52.71944756,001.55555233,50,1,1,EG68,Ludham
30.854681,75.95259,834,1,1,VILD,LUDHIANA
43.9222335,-82.748547,690,1,1,7MI4,LUDINGTON
34.75332194,-116.15417862,1700,1,1,5CA4,Ludlow
60.088192,15.096366,892,1,1,ESSG,Ludvika
53.01747306,11.14444536,50,1,2,EDHC,Luechow Rehbeck
-11.768086,19.8976725,4360,1,1,FNUE,LUENA
53.24695725,010.45574080,161,1,1,EDHG,Lueneburg
5.791017,-61.440736,4251,1,1,SVPP,LUEPA
41.10403505,-096.41020702,1120,1,1,NE64,Luetkenhaus
46.004215258,8.909277574,915,1,5,LSZA,Lugano
44.39822010,011.85444740,62,1,1,LIDG,Lugo di Romagna
42.973639,72.72637375,2130,1,2,UA36,LUGOVOY
48.4173805,39.3741265,636,1,1,UKCW,LUHANSK INTL
-12.106707,-45.894632,2408,1,1,SSQZ,LUIS EDUARDO MAGALHAES
-15.531944435,-55.137777785,2533,1,1,SIWJ,Luiz Eduardo Magalhaes
-34.550555555,-59.079166665,82,1,1,SA8Y,LUJAN
-34.64333333,-59.12722222,104,1,1,SA8Z,LUJAN EA. VILLA MARIA
-34.72861111,-59.109444445,111,1,1,SA9A,LUJAN LA FANTASIA
-34.51611111,-59.13388889,82,1,1,SA9B,LUJAN MATCH POINT
36.40055694,-109.25732445,6433,1,1,90V,Lukachukai
42.02368638,-75.95714139,1558,1,1,3NY5,Luke
33.534975,-112.383177,1084,1,2,KLUF,Luke AFB
48.73998166,-96.974505,809,1,1,4MN3,Lukes Personal Use
27.68782292,086.72824349,9100,1,1,VNLK,Lukla
31.7420405,118.862024,49,1,1,ZSNJ,LUKOU
65.54315900,022.11432500,65,1,1,ESPA,Lulea Kallax
-04.07491587,140.66207027,900,1,1,WXX6,Lules
00.93853109,109.46637171,328,1,1,WZ93,Lumar (MAF)
30.13083333,-83.54944445,51,1,1,FA29,Lumar Field
42.04565055,-72.64620139,180,1,1,13MA,Lumber Jack Field
39.55311638,-83.85492723,1008,1,1,OH77,Lumberton
34.6104805,-79.0583365,126,1,3,KLBT,LUMBERTON MUNI
04.30477543,116.21554731,670,1,1,WZ94,Lumbis
-15.033082,40.6717265,33,1,1,FQLU,LUMBO
-03.47470300,142.04314000,1750,1,1,LMI,Lumi
-2.3997221,-59.4330559,548,1,1,SYLP,Lumid Pau
-03.66653375,137.80911094,4900,1,1,WZ95,Lumo (CAMA)
34.5793295,-84.0207835,1311,1,1,9A0,LUMPKIN CO WIMPYS
50.66787529,-104.78874058,1900,1,1,CKH8,Lumsden (Colhoun)
50.637222,-105.035277615,1850,1,1,CDS2,Lumsden (Disley)
50.71748000,-104.96591200,1791,1,1,CKR5,Lumsden (Metz)
32.10009138,-107.8228075,4250,1,1,NM26,Luna Landing
42.31168527,-89.15094139,752,1,1,LL78,Lund
55.6844406,13.2108297,80,1,1,ESMN,Lund Hasslanda
55.283019745,9.923606065,150,1,1,EK36,Lundagergaard
38.81306805,-100.57069445,2600,1,1,9KS6,Lundgren Hereford Ranch
44.99301972,-96.47699778,1186,1,1,SD94,Lundin
51.16752782,-004.66703940,455,1,1,EG69,Lundy Island
