type,lat,lon,alt,frq,rng,frq2,id,icao,rwy,name
4,50.44951400,-005.01861100,390,10870,18,300.578,ISM,EGHQ,30,ILS-cat-I
4,49.43528100,-002.59000000,336,10810,18,87.592,IUY,EGJB,09,ILS-cat-I
4,49.43451100,-002.61445400,336,10810,18,267.567,IGH,EGJB,27,ILS-cat-I
4,49.20941100,-002.17853100,277,11090,18,82.591,IJJ,EGJJ,09,ILS-cat-I
4,49.20687200,-002.20830800,277,11030,18,262.699,IDD,EGJJ,27,ILS-cat-I
4,51.32336100,000.02660600,598,10935,18,205.647,IBGH,EGKB,21,ILS-cat-I
4,51.15180600,-000.16360300,196,11090,18,77.659,IGG,EGKK,08R,ILS-cat-I
4,51.14472200,-000.21444400,196,11090,18,257.415,IWW,EGKK,26L,ILS-cat-I
4,51.50484200,000.06750300,19,11115,18,92.910,ILST,EGLC,09,ILS-cat-I
4,51.50564200,000.04212500,19,11115,18,272.892,ILSR,EGLC,27,ILS-cat-I
4,51.28233300,-000.75668300,228,11155,18,61.982,IFRG,EGLF,06,ILS-cat-I
4,51.26933100,-000.79571900,228,11155,18,241.951,IFNB,EGLF,24,ILS-cat-I
4,51.47769700,-000.42708100,83,11030,18,89.691,IAA,EGLL,09L,ILS-cat-I
4,51.46496100,-000.42837500,83,10950,18,89.729,IBB,EGLL,09R,ILS-cat-I
4,51.46476100,-000.49111900,83,10950,18,269.670,ILL,EGLL,27L,ILS-cat-I
4,51.47746700,-000.49373900,83,11030,18,269.660,IRR,EGLL,27R,ILS-cat-I
4,51.56436700,000.67986400,49,11135,18,234.084,IND,EGMC,24,ILS-cat-I
4,50.95393600,000.93955000,13,10815,18,203.160,ILDY,EGMD,21,ILS-cat-I
4,51.34565000,001.31797500,178,11175,18,281.255,IMSN,EGMH,28,ILS-cat-I
4,53.77242800,-003.04662500,55,10815,18,274.645,IBPL,EGNH,28,ILS-cat-I
4,53.56326400,-000.35848900,121,10875,18,202.326,IHS,EGNJ,21,ILS-cat-I
4,54.13459700,-003.26991400,173,11015,18,346.120,IWL,EGNL,35,ILS-cat-I
4,53.85810800,-001.64853300,681,11090,18,137.726,ILBF,EGNM,14,ILS-cat-I
4,53.87444700,-001.67371900,681,11090,18,317.797,ILF,EGNM,32,ILS-cat-I
4,53.74057800,-002.90540300,55,10990,18,251.105,IWQ,EGNO,26,ILS-cat-I
4,53.17878100,-002.97907200,45,11035,18,34.266,IHWD,EGNR,05,ILS-cat-I
4,53.16989200,-002.98955300,32,11035,18,220.886,IHDN,EGNR,23,ILS-cat-I
4,54.08266900,-004.61995600,29,11115,18,82.350,IRH,EGNS,08,ILS-cat-I
4,54.08117200,-004.64068100,29,11115,18,257.919,IRY,EGNS,26,ILS-cat-I
4,55.04288900,-001.67108100,297,11150,18,65.184,INC,EGNT,07,ILS-cat-III
4,55.03315300,-001.70777200,279,11150,18,245.117,INWC,EGNT,25,ILS-cat-II
4,54.51787800,-001.41313600,115,10850,18,47.427,ITSE,EGNV,05,ILS-cat-I
4,54.50049200,-001.44568100,135,10850,18,227.337,ITD,EGNV,23,ILS-cat-I
4,52.83147200,-001.30202800,306,10935,18,88.297,IEMW,EGNX,09,ILS-cat-I
4,52.83048100,-001.35640600,306,10935,18,268.246,IEME,EGNX,27,ILS-cat-III
4,52.78665800,-002.66996100,249,10870,18,184.505,SY,EGOS,18,ILS-cat-I
4,53.24311500,-004.52649900,37,10970,18,132.000,VY,EGOV,14,ILS-cat-I
4,58.95840300,-002.88377500,38,11010,18,87.418,IORK,EGPA,09,ILS-cat-I
4,58.95768300,-002.91441900,38,11010,18,267.388,IKIR,EGPA,27,ILS-cat-I
4,59.88012500,-001.30345000,20,10850,18,259.632,ISG,EGPB,27,ILS-cat-I
4,57.19034400,-002.18924200,215,10990,18,158.218,IAX,EGPD,16,ILS-cat-I
4,57.21202200,-002.20524200,215,10990,18,338.201,IABD,EGPD,34,ILS-cat-I
4,57.55094400,-004.02917200,31,10850,18,49.418,ILN,EGPE,05,ILS-cat-I
4,57.53566700,-004.06238900,31,10850,18,229.391,IDX,EGPE,23,ILS-cat-I
4,55.88094400,-004.41642500,26,11010,18,46.369,IUU,EGPF,05,ILS-cat-I
4,55.86063600,-004.45436400,26,11010,18,226.333,IOO,EGPF,23,ILS-cat-I
4,55.95711100,-003.35144400,110,10890,18,58.834,IVG,EGPH,06,ILS-cat-I
4,55.94144200,-003.39767200,110,10890,18,238.788,ITH,EGPH,24,ILS-cat-I
4,55.50006400,-004.56761400,66,11030,18,121.423,IPP,EGPK,13,ILS-cat-I
4,55.51714700,-004.61703100,38,11030,18,301.381,IKK,EGPK,31,ILS-cat-I
4,56.45233900,-003.01184200,17,10810,18,90.525,IDDE,EGPN,09,ILS-cat-I
4,57.64752800,-003.57726900,22,10970,18,254.034,IKS,EGQK,26,ILS-cat-I
4,56.37264700,-002.88658300,38,10870,18,261.709,LU,EGQL,27,ILS-cat-I
4,57.69510000,-003.35853900,41,11110,18,223.632,LM,EGQS,23,ILS-cat-I
4,52.19888900,000.16317200,47,11130,18,229.806,ICMG,EGSC,23,ILS-cat-I
4,52.67578900,001.26539700,117,11090,18,269.237,INH,EGSH,27,ILS-cat-I
4,51.89705800,000.25289400,348,11050,18,42.800,ISED,EGSS,04,ILS-cat-I
4,51.87275300,000.21643100,348,11050,18,222.800,ISX,EGSS,22,ILS-cat-I
4,52.06278100,-000.62605000,358,10890,18,211.660,ICR,EGTC,21,ILS-cat-I
4,50.73691900,-003.39701700,102,10990,18,76.115,IET,EGTE,08,ILS-cat-I
4,50.73175300,-003.43003300,102,10990,18,256.100,IXR,EGTE,26,ILS-cat-I
4,51.51948600,-002.57132800,226,11055,18,89.725,IBRF,EGTG,09,ILS-cat-I
4,51.51937500,-002.61037500,225,11055,18,269.722,IFB,EGTG,27,ILS-cat-I
4,51.82871841,-001.32246641,270,10835,18,190.662,IOXF,EGTK,19,ILS-cat-I
4,51.60220000,-001.09869400,226,10850,18,187.809,BO,EGUB,19,ILS-cat-I
4,52.41817500,000.58206100,28,10990,18,55.651,ILAK,EGUL,06,ILS-cat-I
4,52.40080000,000.53483900,23,10990,18,239.206,ILKH,EGUL,24,ILS-cat-I
4,52.35766700,000.51458100,15,11015,18,103.655,IMIL,EGUN,11,ILS-cat-I
4,52.36521700,000.46232500,33,11015,18,282.918,IMLD,EGUN,29,ILS-cat-I
4,52.12507500,000.94891400,284,11110,18,232.506,WT,EGUW,23,ILS-cat-I
4,51.68410300,-001.76277500,285,11110,18,87.949,IFFD,EGVA,09,ILS-cat-I
4,51.68293900,-001.81761900,254,11110,18,268.005,IFFA,EGVA,27,ILS-cat-I
4,51.75503900,-001.55541100,288,11190,18,73.479,BZA,EGVN,08,ILS-cat-I
4,51.74428300,-001.61394400,288,11190,18,253.434,BZB,EGVN,26,ILS-cat-I
4,51.54972500,-000.43264400,124,10855,18,249.760,INHT,EGWU,25,ILS-cat-I
4,53.08805800,-000.19209400,25,11070,18,251.849,CY,EGXC,26,ILS-cat-I
4,54.28091100,-001.52647200,132,11030,18,155.784,LI,EGXE,16,ILS-cat-I
4,53.82920800,-001.20444200,29,10930,18,230.123,CF,EGXG,24,ILS-cat-I
4,52.72400300,-000.66577200,461,11030,18,221.233,CM,EGXJ,22,ILS-cat-I
4,53.31824500,-000.53579700,202,10830,18,41.077,SC,EGXP,04,ILS-cat-I
4,54.05910400,-001.24295700,53,11070,18,31.516,LOB,EGXU,03,ILS-cat-I
4,54.04126300,-001.26154900,53,11070,18,211.397,LOA,EGXU,21,ILS-cat-I
4,53.15738600,-000.53164200,231,11050,18,204.458,WA,EGXW,20,ILS-cat-I
4,53.02793600,-000.51602200,218,10970,18,262.672,CW,EGYD,27,ILS-cat-I
4,52.63783300,000.52546900,75,11075,18,235.340,IMR,EGYM,24,ILS-cat-I
4,-51.81661100,-058.48202800,244,11190,18,285.673,MP,EGYP,28,ILS-cat-I
4,52.30714200,004.78419400,-11,11055,18,57.817,KAG,EHAM,06,ILS-cat-III
4,52.30013300,004.73731700,-11,10950,18,182.990,ZWA,EHAM,18C,ILS-cat-III
4,52.32589400,004.70859200,-11,11010,18,183.235,VPB,EHAM,18R,ILS-cat-III
4,52.29875000,004.78116400,-11,10915,18,221.174,SCH,EHAM,22,ILS-cat-I
4,52.31657500,004.74436400,-11,11155,18,266.802,BVB,EHAM,27,ILS-cat-III
4,52.33398400,004.74025000,-11,10875,18,2.990,MSA,EHAM,36C,ILS-cat-III
4,52.32210159,004.78013325,-11,11195,18,2.990,ABA,EHAM,36R,ILS-cat-II
4,50.92205833,005.78053056,375,11155,18,32.570,BKZ,EHBK,03,ILS-cat-I
4,50.89909444,005.75727222,375,11155,18,212.547,BKN,EHBK,21,ILS-cat-I
4,51.46250300,005.38838600,74,10975,18,34.952,EHZ,EHEH,03,ILS-cat-I
4,51.43752500,005.36038600,74,10975,18,214.918,EHO,EHEH,21,ILS-cat-I
4,53.10975300,006.55808900,17,10990,18,231.790,GRO,EHGG,23,ILS-cat-I
4,51.56972200,004.90972200,49,11190,18,279.931,GZO,EHGR,28,ILS-cat-I
4,52.91809400,004.77463300,3,10970,18,213.845,DK,EHKD,22,ILS-cat-I
4,52.44899400,005.50718400,1,10955,18,227.371,LSD,EHLE,05,ILS-cat-I
4,53.23305600,005.77138900,4,11175,18,55.146,LWZ,EHLW,06,ILS-cat-I
4,53.22861100,005.77222200,4,10975,18,90.178,WOL,EHLW,09,ILS-cat-I
4,53.21777800,005.73472200,4,11175,18,235.352,LWO,EHLW,24,ILS-cat-I
4,53.22861100,005.73805600,4,10975,18,270.323,LOB,EHLW,27,ILS-cat-I
4,51.96385834,004.45770000,-15,11090,18,56.944,ROS,EHRD,06,ILS-cat-I
4,51.95067800,004.42471700,-15,11090,18,236.944,RSV,EHRD,24,ILS-cat-I
4,52.12750000,005.25277800,66,10855,18,271.142,SBO,EHSB,27,ILS-cat-I
4,51.64944400,005.68777800,72,11075,18,237.958,VLO,EHVK,24R,ILS-cat-I
4,51.66500000,005.72777800,72,11075,18,57.837,VLZ,EHVK,6L,ILS-cat-I
4,51.45388900,004.36222200,63,10815,18,69.064,WDZ,EHWO,07,ILS-cat-I
4,51.44472200,004.32361100,63,10815,18,249.529,WDO,EHWO,25,ILS-cat-I
4,51.83068600,-008.48485300,502,10990,18,160.206,ICS,EICK,17,ILS-cat-I
4,51.85134200,-008.49706900,490,10915,18,339.652,ICN,EICK,35,ILS-cat-I
4,53.29826200,-008.95354100,81,10850,18,255.363,GWY,EICM,26,ILS-cat-I
4,53.42002500,-006.24631700,242,10890,18,95.289,IDE,EIDW,10,ILS-cat-I
4,53.41826400,-006.24840600,242,11150,18,156.650,IAC,EIDW,16,ILS-cat-I
4,53.42266400,-006.29433300,242,11135,18,275.248,IDW,EIDW,28,ILS-cat-I
4,53.90792800,-008.83861700,593,11070,18,258.691,ICK,EIKN,27,ILS-cat-I
4,52.17714400,-009.54165600,82,10870,18,251.181,IKR,EIKY,26,ILS-cat-I
4,53.30095100,-006.43917600,319,10935,18,102.000,IB,EIME,11,ILS-cat-II
4,52.71257500,-008.90228100,21,10950,18,52.187,ISE,EINN,06,ILS-cat-I
4,52.69173900,-008.94656700,51,10950,18,232.156,ISW,EINN,24,ILS-cat-I
4,52.17904400,-007.09205800,86,11090,18,201.096,IWD,EIWF,21,ILS-cat-I
4,56.30045300,010.64750300,82,11190,18,100.329,AAR,EKAH,10R,ILS-cat-I
4,56.30621100,010.59045000,82,11110,18,280.291,TR,EKAH,28L,ILS-cat-III
4,55.74136700,009.18584700,247,11170,18,86.872,BIL,EKBI,09,ILS-cat-III
4,55.73958600,009.12834200,247,11070,18,266.829,LEL,EKBI,27,ILS-cat-III
4,55.61808100,012.64356100,17,11050,18,41.157,CH,EKCH,04L,ILS-cat-I
4,55.62796100,012.67152800,17,10930,18,41.176,NE,EKCH,04R,ILS-cat-I
4,55.60968600,012.67819700,17,10990,18,123.245,KA,EKCH,12,ILS-cat-I
4,55.60091700,012.62966900,17,10950,18,221.142,OXS,EKCH,22L,ILS-cat-III
4,55.58982500,012.59986400,17,11090,18,221.144,KLK,EKCH,22R,ILS-cat-I
4,55.62785600,012.62909200,17,10890,18,303.230,OY,EKCH,30,ILS-cat-I
4,55.52838300,008.57666700,97,10910,18,79.536,OO,EKEB,08,ILS-cat-I
4,55.52319200,008.52728300,97,11030,18,259.417,ES,EKEB,26,ILS-cat-I
4,56.29748600,009.12924700,170,10830,18,89.354,KAP,EKKA,09R,ILS-cat-I
4,56.29711100,009.07116400,170,10815,18,269.309,KR,EKKA,27L,ILS-cat-II
4,55.46963100,010.30969200,56,10835,18,239.697,OD,EKOD,24,ILS-cat-I
4,55.58198900,012.14422500,146,11150,18,116.320,KV,EKRK,11,ILS-cat-II
4,55.57566400,012.12095300,146,10870,18,210.860,SN,EKRK,21,ILS-cat-I
4,55.05818600,014.77970300,52,10935,18,113.780,IAR,EKRN,11,ILS-cat-I
4,55.06838300,014.74200300,52,11030,18,295.544,IRE,EKRN,29,ILS-cat-I
4,54.96992200,009.78344200,24,11115,18,319.414,CIM,EKSB,32,ILS-cat-I
4,57.50308300,010.21682500,92,11015,18,266.246,SDL,EKSN,27,ILS-cat-I
4,55.22564200,009.23733900,141,10935,18,285.456,SRY,EKSP,29R,ILS-cat-I
4,57.07066900,008.68593900,23,10810,18,280.104,TS,EKTS,28,ILS-cat-I
4,57.09695000,009.88372200,10,10990,18,83.274,AE,EKYT,08L,ILS-cat-I
4,57.09332500,009.82739400,10,10990,18,263.193,YT,EKYT,26R,ILS-cat-II
4,49.63861100,006.24388900,1158,10990,18,60.206,ILE,ELLX,06,ILS-cat-I
4,49.61638900,006.18444400,1158,11070,18,239.941,ILW,ELLX,24,ILS-cat-I
4,62.55571700,006.08887200,72,11195,18,244.610,VGR,ENAL,25,ILS-cat-I
4,69.97190300,023.39170600,9,10890,18,121.224,AT,ENAT,11,ILS-cat-I
4,67.27243600,014.40405600,42,11030,18,77.869,BO,ENBO,07,ILS-cat-I
4,67.27282500,014.40398900,42,10910,18,268.288,BD,ENBO,25,ILS-cat-I
4,60.27890000,005.22300000,165,10990,18,170.564,BR,ENBR,17,ILS-cat-I
4,60.30757500,005.21336700,165,11050,18,350.545,BG,ENBR,35,ILS-cat-I
4,58.21239700,008.09622800,57,11030,18,34.964,CN,ENCN,04,ILS-cat-I
4,58.19616400,008.07469200,57,11090,18,214.939,KJ,ENCN,22,ILS-cat-I
4,69.05734400,018.51667200,258,10870,18,285.227,BF,ENDU,28,ILS-cat-I
4,68.47618300,016.67983300,84,10890,18,177.599,EV,ENEV,17,ILS-cat-I
4,60.21982500,011.09383300,709,11030,18,15.937,OBW,ENGM,01L,ILS-cat-I
4,60.20496900,011.12466100,723,11195,18,15.866,ONE,ENGM,01R,ILS-cat-III
4,60.17199700,011.10561100,729,11055,18,196.076,GME,ENGM,19L,ILS-cat-I
4,60.18210300,011.07207500,727,11130,18,195.965,GSW,ENGM,19R,ILS-cat-III
4,59.33592200,005.22710300,96,10910,18,134.374,HD,ENHD,14,ILS-cat-I
4,70.67658234,023.65496635,262,11135,18,54.596,HA,ENHF,05,ILS-cat-I
4,70.67666626,023.65534973,262,11070,18,234.596,HF,ENHF,23,ILS-cat-I
4,71.00920105,025.97525024,23,10810,18,216.089,HV,ENHV,08,ILS-cat-I
4,63.11482200,007.84431100,204,11010,18,71.604,KB,ENKB,07,ILS-cat-I
4,69.72192800,029.86414400,283,11030,18,249.757,KR,ENKR,24,ILS-cat-I
4,58.09032200,006.64632800,48,10930,18,131.192,LI,ENLI,14,ILS-cat-I
4,62.74886703,007.28833342,4,10975,18,71.023,ML,ENML,07,ILS-cat-I
4,70.08291400,024.97018100,25,10830,18,355.427,BA,ENNA,35,ILS-cat-I
4,63.68442200,009.61989400,28,10930,18,154.085,OL,ENOL,15,ILS-cat-I
4,63.71262500,009.58894400,28,10830,18,334.055,ON,ENOL,33,ILS-cat-I
4,62.57929200,011.33632500,2075,10870,18,307.120,RO,ENRO,32,ILS-cat-I
4,59.38544200,010.75957200,173,10910,18,296.793,RY,ENRY,30,ILS-cat-I
4,78.24306700,015.52022500,111,11030,18,105.421,LB,ENSB,10,ILS-cat-II
4,61.15673889,007.14304722,1633,10810,18,235.282,SG,ENSG,24,ILS-cat-I
4,69.69620000,018.92751400,56,11090,18,12.084,TC,ENTC,01,ILS-cat-I
4,69.67152800,018.91105600,36,10990,18,193.280,TR,ENTC,19,ILS-cat-I
4,59.17255600,010.25895000,312,10830,18,179.328,TP,ENTO,18,ILS-cat-I
4,59.20026700,010.25831100,268,11095,25,359.328,SFJ,ENTO,36,ILS-cat-I
4,63.45755000,010.94780300,31,11030,18,90.259,TO,ENVA,09,ILS-cat-I
4,63.45765800,010.88729400,56,10990,18,270.201,TD,ENVA,27,ILS-cat-I
4,58.87526700,005.64785600,37,10950,18,106.350,ZL,ENZV,11,ILS-cat-I
4,58.86682800,005.63812800,29,11030,18,179.120,ZV,ENZV,18,ILS-cat-I
4,58.89510800,005.63728900,79,11135,18,359.120,SL,ENZV,36,ILS-cat-I
4,53.09471900,017.95291700,234,10910,18,262.002,BYD,EPBY,26,ILS-cat-I
4,54.38252200,018.44615600,489,11030,18,292.962,IGDA,EPGD,29,ILS-cat-I
4,50.07491700,019.76468600,791,11030,18,257.732,KRW,EPKK,25,ILS-cat-I
4,50.47431700,019.04901100,995,10990,18,270.178,KAT,EPKT,27,ILS-cat-I
4,51.71573798,019.37001086,604,11050,18,250.600,ILOD,EPLL,25R,ILS-cat-I
4,52.42582200,016.80153100,308,11030,18,287.568,POZ,EPPO,29,ILS-cat-I
4,50.11026900,021.99505600,675,11030,18,271.151,RZW,EPRZ,27,ILS-cat-I
4,53.59442200,014.88337800,154,11050,18,310.934,SZC,EPSC,31,ILS-cat-I
4,53.49187200,020.94330000,463,11010,18,18.440,SZN,EPSY,02,ILS-cat-I
4,52.16065300,020.98527800,328,10990,18,114.535,WAS,EPWA,11,ILS-cat-I
4,52.18056700,020.95416400,328,11030,18,331.880,WA,EPWA,33,ILS-cat-II
4,51.11037200,016.86069700,404,11030,18,295.984,WRO,EPWR,30,ILS-cat-I
4,58.37811100,015.51055600,308,11010,18,198.286,CFB,ESCF,19,ILS-cat-I
4,56.25436100,015.26183300,191,11070,18,188.681,DF,ESDF,19,ILS-cat-I
4,57.67852800,012.29411100,506,11030,18,25.975,SSG,ESGG,03,ILS-cat-II
4,57.64716700,012.26558300,506,10850,18,205.923,NGG,ESGG,21,ILS-cat-II
4,57.74519400,014.06116700,741,10990,18,198.028,SJ,ESGJ,19,ILS-cat-I
4,58.46008300,013.15475000,200,11130,18,242.111,EGL,ESGL,24,ILS-cat-I
4,57.76244400,011.86825000,59,10810,18,185.012,GP,ESGP,19,ILS-cat-I
4,58.44633300,013.96722200,324,10830,18,195.708,SY,ESGR,19,ILS-cat-I
4,58.32638900,012.33386100,137,11190,18,326.126,TRH,ESGT,33,ILS-cat-I
4,58.41502800,012.70919400,181,10950,18,184.562,IBC,ESIB,19,ILS-cat-I
4,60.94763900,014.51855600,634,10970,18,161.265,NKM,ESKM,16,ILS-cat-I
4,58.78647200,016.87755600,140,11190,18,263.024,EKN,ESKN,26,ILS-cat-I
4,55.90822200,014.08252800,76,10850,18,187.132,MK,ESMK,19,ILS-cat-I
4,57.34044400,016.49627800,96,11115,18,185.176,NMO,ESMO,19,ILS-cat-I
4,56.67650000,016.29605600,17,10870,18,152.343,MQ,ESMQ,16,ILS-cat-I
4,55.52050000,013.37944400,236,11190,18,173.367,NMS,ESMS,17,ILS-cat-II
4,55.55061100,013.37325000,236,10810,18,353.361,SMS,ESMS,35,ILS-cat-I
4,56.67722200,012.81747200,101,11010,18,186.177,MT,ESMT,19,ILS-cat-I
4,56.91647200,014.72263900,610,10970,18,193.001,MX,ESMX,19,ILS-cat-I
4,67.13652800,020.79463900,1027,10810,18,297.937,NG,ESNG,30,ILS-cat-I
4,63.06058300,017.76491700,34,10970,18,351.534,NK,ESNK,35,ILS-cat-I
4,64.54133300,018.72850000,705,10870,18,142.973,WL,ESNL,14,ILS-cat-I
4,62.51686100,017.45272200,16,10870,18,160.192,NNN,ESNN,16,ILS-cat-I
4,62.54369400,017.43175000,16,11030,18,340.167,SNN,ESNN,34,ILS-cat-I
4,63.40380600,019.00800000,354,11010,18,121.635,NO,ESNO,12,ILS-cat-I
4,67.80938900,020.31452800,1508,11030,18,213.644,NQ,ESNQ,21,ILS-cat-I
4,64.62797200,021.05130600,155,10950,18,286.260,NS,ESNS,28,ILS-cat-I
4,63.78163900,020.30316700,24,10990,18,138.516,NU,ESNU,14,ILS-cat-I
4,63.79972200,020.26694400,24,11070,18,318.491,SNU,ESNU,32,ILS-cat-I
4,64.58091700,016.81527800,1140,10990,18,283.153,INV,ESNV,28,ILS-cat-I
4,65.58141700,019.30877800,1245,10935,18,128.276,ARV,ESNX,12,ILS-cat-I
4,65.59997200,019.25183300,1245,11150,18,308.224,NX,ESNX,30,ILS-cat-I
4,61.26858300,017.08497200,88,11050,18,312.757,CL,ESNY,30,ILS-cat-I
4,63.18788900,014.53205600,1231,10950,18,114.735,PC,ESNZ,12,ILS-cat-I
4,59.23855600,015.04394400,188,10910,18,11.675,SOE,ESOE,01,ILS-cat-I
4,59.20861100,015.03177800,188,10850,18,191.743,NOE,ESOE,19,ILS-cat-I
4,60.01191700,013.57986100,474,11010,18,176.670,IHF,ESOH,18,ILS-cat-I
4,59.45730600,013.34925000,352,10935,18,25.633,SOK,ESOK,03,ILS-cat-I
4,59.43297200,013.32627800,352,11070,18,205.624,NOK,ESOK,21,ILS-cat-I
4,59.57591700,016.62819400,21,10830,18,191.650,SCD,ESOW,19,ILS-cat-I
4,65.53080600,022.15077800,65,11030,18,137.378,PA,ESPA,14,ILS-cat-I
4,65.55672200,022.09313900,65,10990,18,317.326,SPA,ESPA,32,ILS-cat-II
4,59.66844400,017.92450000,137,10990,18,10.356,SSA,ESSA,01L,ILS-cat-II
4,59.65105600,017.95969400,137,10935,18,10.401,TSA,ESSA,01R,ILS-cat-II
4,59.62380600,017.94980600,137,11135,18,190.381,USA,ESSA,19L,ILS-cat-II
4,59.63500000,017.91241700,137,11070,18,190.344,NSA,ESSA,19R,ILS-cat-I
4,59.65794400,017.93230600,121,11010,18,255.859,ESA,ESSA,26,ILS-cat-I
4,59.34916700,017.95622200,40,11030,18,125.061,SB,ESSB,12,ILS-cat-I
4,59.36197200,017.92038900,45,10970,18,305.039,SBA,ESSB,30,ILS-cat-I
4,60.43133300,015.49488900,503,10950,18,312.442,SD,ESSD,32,ILS-cat-I
4,57.53141700,015.80238900,366,11190,18,296.064,SF,ESSF,30,ILS-cat-I
4,60.58152800,016.95080600,224,11130,18,181.002,SK,ESSK,18,ILS-cat-I
4,58.40169400,015.70177800,172,10870,18,112.202,LSL,ESSL,11,ILS-cat-I
4,58.41147200,015.65602800,172,10810,18,292.200,SL,ESSL,29,ILS-cat-I
4,58.58613900,016.22741700,32,10950,18,270.830,SP,ESSP,27,ILS-cat-I
4,59.36330600,016.70758300,139,11090,18,358.059,SU,ESSU,36,ILS-cat-I
4,57.64722200,018.33505600,164,11030,18,200.953,SV,ESSV,21,ILS-cat-I
4,56.28265400,012.87014600,38,11130,18,136.400,DB,ESTA,14,ILS-cat-I
4,56.08858300,013.17286100,140,11170,18,293.364,DA,ESTL,29L,ILS-cat-I
4,64.97305600,017.68105600,915,11030,18,331.405,IPD,ESUD,33,ILS-cat-I
4,67.24008300,023.09669400,542,11150,18,118.255,IUP,ESUP,11,ILS-cat-I
4,65.81433300,015.07247200,1503,11010,18,332.776,IUT,ESUT,33,ILS-cat-I
4,49.98854200,006.71690300,1199,10915,18,44.604,ISPE,ETAD,05,ILS-cat-I
4,49.96473900,006.68041900,1112,10810,18,224.577,ISPA,ETAD,23,ILS-cat-II
4,49.43689400,007.62814700,762,10895,18,82.325,IRER,ETAR,08,ILS-cat-I
4,49.43206100,007.57322800,780,11050,18,262.262,IRWL,ETAR,26,ILS-cat-III
4,49.39066700,009.95116700,1541,10890,18,255.298,INSW,ETHN,25,ILS-cat-I
4,53.76466700,008.63366700,66,11190,18,258.373,NDO,ETMN,26,ILS-cat-I
4,52.58499000,008.32835800,127,10835,18,264.500,IDIW,ETND,26,ILS-cat-I
4,50.96095600,006.01680300,263,11010,18,270.573,GIX,ETNG,27,ILS-cat-I
4,54.30950000,009.51300000,28,10890,18,259.560,HN,ETNH,26,ILS-cat-I
4,53.91550000,012.31216700,128,10855,18,97.794,ILAE,ETNL,10,ILS-cat-I
4,53.92066700,012.24783300,157,10830,18,277.981,ILAW,ETNL,28,ILS-cat-I
4,53.60183300,013.28516700,206,10875,18,268.648,INEW,ETNU,27,ILS-cat-I
4,52.45583300,009.41033300,180,10970,18,261.822,WUN,ETNW,26,ILS-cat-I
4,48.06716700,010.88866700,2047,11170,18,253.156,LQ,ETSA,25,ILS-cat-I
4,51.76883300,013.14283300,264,11170,18,273.622,IHDW,ETSH,27,ILS-cat-I
4,48.70300000,011.51250000,1209,10810,18,248.364,MG,ETSI,25L,ILS-cat-I
4,56.90411100,023.96797200,34,11030,18,185.139,IAO,EVRA,18,ILS-cat-I
4,56.94505600,023.97472200,34,11030,18,5.145,IRP,EVRA,36,ILS-cat-I
4,54.96534700,024.11362800,256,10950,18,85.094,IKM,EYKA,08,ILS-cat-I
4,54.96250300,024.05623900,256,10990,18,265.044,ISE,EYKA,26,ILS-cat-I
4,55.95994700,021.08850600,33,11010,18,192.706,IAN,EYPA,19,ILS-cat-I
4,55.87820800,023.41371700,443,10830,18,146.166,ISZ,EYSA,14L,ILS-cat-I
4,55.90947200,023.37631700,443,10870,18,326.133,IDL,EYSA,32R,ILS-cat-I
4,54.64849400,025.29572500,646,11050,18,21.881,IAV,EYVI,02,ILS-cat-I
4,54.61649700,025.27355000,646,10910,18,201.867,IBK,EYVI,20,ILS-cat-I
4,26.84359719,-080.21215373,22,11075,18,85.329,IGHO,F45,08R,ILS-cat-I
4,-33.95669200,018.59905100,151,11030,18,345.214,CTI,FACT,01,ILS-cat-I
4,-33.99015000,018.60965900,151,10910,18,165.327,KSI,FACT,19,ILS-cat-I
4,-29.96035000,030.95879000,33,11170,18,36.324,DAI,FADN,06,ILS-cat-I
4,-29.98056000,030.94165000,33,11030,18,216.291,DNI,FADN,24,ILS-cat-I
4,-33.03438900,027.83567000,436,11090,18,81.812,BSI,FAEL,11,ILS-cat-I
4,-33.03756000,027.80936100,436,10990,18,261.773,ELI,FAEL,29,ILS-cat-I
4,-34.00513800,022.39108300,636,10950,18,87.830,GEI,FAGG,11,ILS-cat-I
4,-34.00611100,022.35988800,612,11010,18,267.850,GGI,FAGG,29,ILS-cat-I
4,-26.10430900,028.24736000,5499,11030,18,15.544,JSI,FAJS,03L,ILS-cat-I
4,-26.13264100,028.25811000,5495,10910,18,15.551,JNI,FAJS,03R,ILS-cat-I
4,-26.16795000,028.24714100,5518,10990,18,195.628,JAI,FAJS,21L,ILS-cat-I
4,-25.37005600,031.11536000,2828,10910,18,34.586,PKI,FAKN,05,ILS-cat-I
4,-25.92886000,027.93775000,4518,11090,18,47.229,LAI,FALA,06L,ILS-cat-I
4,-32.98199800,018.16609000,108,10890,18,181.184,LWI,FALW,20L,ILS-cat-I
4,-25.77849800,025.55747800,4180,11050,18,22.903,MMI,FAMM,04,ILS-cat-I
4,-33.98255900,025.62118000,226,11110,18,58.065,PEI,FAPE,08,ILS-cat-I
4,-33.99425900,025.59857900,226,10950,18,238.067,PDI,FAPE,26,ILS-cat-I
4,-25.81189900,028.21981000,4941,11130,18,352.006,WKI,FAWK,01,ILS-cat-I
