icao,latitude,longitude,name
SPAR,-11.6830559,-69.3330536,Alerta
LILA,44.92623900,008.62393670,Alessandria
ENAL,62.55816871,006.11434582,Alesund lufthavn - Vigra
FAAB,-28.57398600,016.53328500,Alexander Bay
NC59,35.85068805,-81.14397028,Alexander County
NY82,42.58063583,-73.61622723,Alexander Farm
KISW,44.36191500,-089.83390400,Alexander Fld South Wood Co
E80,34.645179,-106.833701,ALEXANDER MUNI
5T3,30.27186972,-98.11695778,Alexander Ranch
KAMT,38.85473913,-083.56441088,ALEXANDER SALAMON
NZLX,-45.21374500,169.37030000,Alexandra
LGAX,40.651075,22.488815,ALEXANDRIA
I99,40.23250222,-85.63752347,Alexandria
N85,40.5876366625,-75.019425135,Alexandria
YALX,-19.05854800,136.71048000,Alexandria Homestead
HEAX,31.18941310,029.94991680,ALEXANDRIA INTL
KAEX,31.3273535,-92.54824425,ALEXANDRIA INTL
LGAL,40.85634700,025.94596900,Alexandroupolis Dimokritos
AL5,52.066689,-123.266724,Alexis creek
SNFE,-21.431393,-45.93215,Alfenas
SPAS,-2.7961295,-76.4666165,ALFEREZ VLADIMIR SARA BAUER
SPNC,-9.878811,-76.204796,ALFEREZ FAP D F FERNANDINI
LEAT,41.54853337375,0.65181528625,Alfes
SKCL,3.543221,-76.3815875,ALFONSO BONILLA ARAGON INTL
SKVP,10.4350405,-73.2495055,ALFONSO LOPEZ PUMAREJO
5OK8,34.67507583,-97.85586917,Alford A. Bratcher
M66,38.343035,-97.2132415,ALFRED SCHROEDER FLD
SKLT,-4.1931665,-69.942682,ALFREDO VASQUEZ COBO
NZAN,-40.697998,175.8553162,Alfredton
BIAL,63.5401955,-18.4499512,Alftaver
5OH0,40.90477583,-83.64465334,Alge
DAAG,36.69766300,003.20148400,Alger Houari Boumediene
LIEA,40.62981030,008.28584290,ALGHERO
SIWF,-14.185555555,-57.550555555,Algodoeira
KAXA,43.07812625,-94.2717475,ALGONA MUNI
OKAS,29.34674,47.5207515,ALI AL SALEM AB
ORTL,30.9355685,46.089993,ALI BASE
LEAL,38.28735000,-000.56139500,Alicante
CZAA,55.47844837,-129.48346818,ALICE ARM / KITSAULT
YACD,-24.27038325,145.48837516,Alice Downs Station
KALI,27.741133,-98.0268925,ALICE INTL
YBAS,-23.80150200,133.89992400,Alice Springs
9FL6,26.59840416,-81.13284723,Alico
32FD,26.51924138,-81.38174223,Alico-Felda Grove
LPJO,41.3166656,-7.4499998,Alijo Airstrip
SJXJ,-21.447222225,-54.386111115,Alimentos Dallas
ESGI,57.949715,12.578047,Alingsas Vallen
7TS2,29.8313325,-97.88917056,Alison Air Park
OR03,43.08737277,-119.97607334,Alkali Lake State
RPMA,6.366382,124.7512945,ALLAH VALLEY
VIAL,25.4382055,81.73364875,ALLAHABAD
PFAL,66.551818,-152.622156,ALLAKAKET
OPLA,31.52156175,74.403591,ALLAMA IQBAL INTL
YALM,-24.26890320,134.40244885,ALLAMBIE
CL36,38.56935444,-122.80388001,Allan Ranch Flight Park
YALN,-30.37613589,142.61237052,ALLANDY
FAAL,-22.679018,29.055518,ALLDAYS
KAGC,40.3544058333333,-79.9308423333333,ALLEGHENY CO
8OI3,41.37338888,-80.66896639,Allen
8OH8,41.66811055,-80.68563501,Allen
SA27,-38.95833333,-67.802777775,Allen
4NE5,41.07166,-101.66322806,Allen
PABI,63.9944601666667,-145.719753166667,ALLEN AAF
8II0,38.85700416,-85.10134167,Allen and Gloss
KBKT,37.07476064,-77.9573939125,ALLEN C PERKINSON BLACKSTONE AAF
K88,37.87234375,-95.38466875,ALLEN CO
U78,42.64020825,-111.57923625,ALLEN H TIGERT
KACP,30.7504905,-92.686992,ALLEN PARISH
ME05,46.75004111,-68.47115417,Allen St Peter Memorial
88J,32.99611700,-081.27024100,ALLENDALE CO
EDFQ,51.03582300,008.67560300,Allendorf Eder
VT26,44.63448972,-73.30679751,Allenholm
NM18,32.23258777,-107.71613945,Allens
NC74,34.97377527,-79.07447528,Allens
85OR,42.404595,-121.04887667,Allens Airstrip
5MA9,41.51121527,-71.02809528,Allens Pond
KXLL,40.5703968175,-75.4883057,Allentown Queen City Muni
EKAL,55.872278815,12.313333045,Alleroed
60KS,37.51390861,-97.00031417,Alley Field
68IN,41.12142777,-86.99752223,Alley Oop
0G8,40.90561388,-81.06509528,Alliance
KAIA,42.06185029,-102.80766687,ALLIANCE MUNI
K98,42.76386527,-92.80436112,Allison Municipal
13TX,30.53129472,-100.45147834,Allison Ranch
4TS7,30.45016888,-102.92654584,Allison Ranch
NJ02,39.54178083,-75.30435667,Alloway Airfield
EDBT,51.378697,11.4371195,ALLSTEDT
CYTF,48.50875,-71.641946,ALMA
4D9,40.11202436,-099.34835555,Alma Municipal
LELM,38.89521,-1.11372,Almansa
UAAA,43.34831293,077.03926752,Almaty Intl
HEAZ,30.092404,31.3601705,ALMAZA AFB
SNYA,-1.491667,-52.5780563,Almeirim
2C5,42.25253833,-85.85029084,Almena
SNAR,-16.1659655,-40.6844375,Almenara
LEAM,36.84716100,-002.37345700,Almeria
ESMU,56.570549,14.1663866,Almhult Mockeln
SKRH,11.5262225,-72.925958,ALMIRANTE PADILLA
SCDW,-53.60991825,-70.47586325,ALMIRANTE SCHOEDERS
SAVT,-43.210499,-65.2703195,ALMIRANTE ZAR
M73,34.41260125,-91.46514075,ALMYRA MUNI
FY04,-20.3747,16.9392,Aloegrove Safari Lodge
VEAN,28.1753155,94.802035,ALONG
MPCE,7.9878345,-80.4097375,ALONSO VALDERRAMA
WMKA,06.20159290,100.40744780,Alor Setar Sultan Abdul Halim
KAPN,45.07839225,-83.55986175,ALPENA CO RGNL
YAPH,-23.64938681,146.58442143,Alpha
FB01,-25.2,25.71665,Alpha
07VA,36.81958361,-78.78306223,Alpha Hotel
FSAL,-7.004783,52.726247,ALPHONSE
46U,43.17982669,-111.03772887,ALPINE
E38,30.3843285,-103.683643,ALPINE CASPARIS MUNI
M45,38.734757,-119.7670445,ALPINE CO
00TS,32.60763555,-97.24195778,Alpine Range
LSMA,46.9433335,8.285,Alpnach
YALP,-20.98544963,137.83392966,Alpurrurulam
YALD,-19.29100906,136.07584588,ALROY DOWNS
WS74,43.16305277,-88.82454723,Als Airway
48VA,39.29065694,-78.35083889,Als Field
NJ96,39.52622694,-74.95656028,Als Landing Strip
AK75,59.18720694,-138.43923584,Alsek River
ENAT,69.977351,23.365433,ALTA
SBAT,-9.86609,-56.106204,ALTA FLORESTA
SA41,-31.65027778,-64.36888889,Alta Gracia El Toto
09CL,39.11375,-121.056529,ALTA SIERRA
0TA7,30.150683,-103.8983385,ALTA VISTA RANCH
SBHT,-3.2539055,-52.253976,ALTAMIRA
EDAC,50.97969100,012.51478400,Altenburg Nobitz
10FD,30.58797194,-85.06992112,Altha International
YALT,-35.37077358,136.86046480,ALTHORPE ISLAND
LOAR,48.66726852,016.82561690,Altlichtenwarth
SWGR,-16.9216671,-53.5419426,Alto Gracas
SJYG,2.765,-62.22138889,Alto Mucajai
SWAU,-14.5233326,-56.4013901,Alto Paraguai
SDXF,-14.1210275,-47.530861,ALTO PARAISO
SNAI,-9.083333,-45.9505577,Alto Parnaiba
YADS,-26.53225184,139.26571236,Alton Downs
MS83,32.02959833,-90.10147306,Alton Field
CJL6,49.09472075,-97.53652925,ALTONA MUNI
KAOO,40.29648,-78.3199215,ALTOONA BLAIR CO
PS77,40.56951194,-78.35668056,Altoona Intown
KAAT,41.48614526,-120.56313509,Alturas Muni
KLTS,34.6706,-99.2662953333333,ALTUS AFB
KAXS,34.698782,-99.3381,ALTUS QUARTZ MOUNTAIN RGNL
09VA,36.97651777,-80.49394362,Alum Ridge
KAVK,36.77207875,-98.670421,ALVA RGNL
MP21,8.7703875,-82.6643555,ALVARO BERROA
SA43,-33.04638889,-60.59694444,Alvear Aeroparque Rosario
LPAR,38.883183,-9.029942,ALVERCA
64F,31.64375805,-100.96955278,Alvie Cole Ranch
6R5,29.41551444,-95.28910223,Alvin Airpark
ESUV,65.6458282,21.061388,Alvsbyn Hogheden
UOOO,69.32414824,087.34152095,Alykel
LILB,45.77021030,009.16063880,Alzate Brianza
SEPS,-3.3196525,-79.769165,AMABLE CALLE GUTIERREZ
TN39,35.30563611,-86.23665639,Amacher Strip
WAPA,-03.34650754,128.92603849,Amahai (Local Gov)
RJDA,32.482501,130.158868,AMAKUSA
HL49,29.4773458333333,21.1219235,AMAL V12
SSAM,-23.1427784,-55.2077789,Amambai
RJKA,28.4306345,129.712543,AMAMI
C11,41.79584027,-91.87101112,Amana
OH61,39.63534111,-82.73794751,Amanda
SBAM,2.07751,-50.858236,AMAPA
SDAM,-22.85924,-47.108183,Amarais
SNAZ,-12.993643,-39.639921,AMARGOSA
70CL,36.29578916,-116.42587473,Amargosa
EEEI,59.2602955,24.208504,AMARI
WX05,-01.27607484,132.19178025,Amaroe Meer (DGAC)
YAMT,-26.10283011,131.20537626,Amata
FY05,-17.55,17.7,Amauni
AZB,-10.29778900,149.33559100,Amazon Bay
WX06,-05.60907735,139.61891023,Amazu (ZGK)
VIAM,30.3681465,76.81666525,AMBALA
FMNW,-14.898749,47.9938945,AMBALABE
YABL,-23.35229740,134.73215902,Ambalindum
LFXA,45.98367925,5.3325445,Amberieu
YAMB,-27.64068555,152.71014935,Amberley Military
LFHT,45.5195,3.747761,Ambert le Poyet
FMNE,-13.1884305,48.987979,AMBILOBE
WX07,-04.67299254,140.57498482,Ambisibil (AMA)
8ND0,48.90139555,-99.01679612,Amble
PAFM,67.10649175,-157.8577485,AMBLER
7IL9,41.54392083,-88.99341528,Ambler - Cady
GAMB,14.512757,-4.0795545,AMBODEDJO
AMG,-04.59407000,143.51940400,Amboin
LFEF,47.34225059,000.94167436,Amboise Dierre
WAPP,-03.70918800,128.08718900,Ambon Pattimura
LSPM,46.5125,8.6897635,Ambri
4CO7,39.21776805,-104.68025167,Ambrosich Field
SIPY,-1.981388885,-50.81138889,Ambrosio
SACO,-31.31349875,-64.2041235,AMBROSIO L V TARAVELLA
AUJ,-04.21476200,142.82110200,Ambunti
YABU,-23.34107800,133.17240200,Amburla Homestead
KAHC,40.2661515,-120.1526345,AMEDEE AAF
SA49,-34.84611111,-62.48166667,Ameghino
SA50,-34.81194444,-62.5225,Ameghino La Chacra
SA51,-34.782777775,-62.450833335,Ameghino Sigfrido Rohr Aviagro
FYAI,-21.8178,15.6208,Ameib Ranch
EHAL,53.44847707,005.68500276,Ameland
K59,39.570532,-95.1803235,AMELIA EARHART
LIBA,41.53843310,015.71283720,AMENDOLA
SA52,-35.501944445,-62.99,America
AK80,65.10171888,-151.17748028,American Creek
U01,42.797317,-112.8251875,AMERICAN FALLS
SDAI,-22.755786,-47.2694435,AMERICANA
KAHH,45.2811485,-92.375393,AMERY MUNI
05WI,42.65112444,-88.74593862,Ames - Private
46IN,41.38115666,-86.22278139,Ames Field
8J2,29.58745972,-82.87123278,Ames Field
KAMW,41.99262875,-93.62183325,AMES MUNI
WX08,-03.63257200,140.96034100,Amgotro (AMA)
RJA1,36.0205498,140.2700043,Ami
LFAY,49.8730195,2.387075,Amiens Glisy
LGKM,40.972775,24.341415,AMIGDHALEON
2TA9,32.66040972,-97.84197806,AMIGO For Christ
NM90,31.903025,-109.025475,AMIGOS DEL CIELO
FYAM,-23.636,19.3383,Aminius
VA1L,21.9260905,78.113639,AMLA
LSPA,47.57327014,009.04834319,Amlikon
YAMM,-21.74341200,135.24395800,Ammaroo
AZ14,32.02472222,-109.9575,Ammon
5LS9,31.5316665,-93.707775,AMMONS
EDX3,50.79165862,008.91177676,Amoeneburg glider field
AR56,35.60007916,-91.43346528,Amos
CYEY,48.5638875,-78.249722,AMOS MAGNY
EBAM,50.74105818,003.48665532,Amougies
FMNZ,-13.484815,48.6327375,AMPAMPAMENA
VCCG,7.3370805,81.6258805,AMPARAI
YAMJ,-21.65650711,135.23126706,Ampilatwatja
LIQS,43.25744630,011.24717140,AMPUGNANO
LEAP,42.25978550,003.10499317,Ampuriabrava-Gerona
VIAR,31.709593,74.7972625,AMRITSAR
NY87,42.96257388,-74.25374306,Amsterdam Airfield
1II4,38.12506833,-86.16219334,Amy
SN94,37.46668861,-100.0004125,Amy
OS64,33.919129,36.8666135,AN NASIRIYAH
SIAP,-31.734444445,-54.090555565,Ana Paula
NTGA,-17.3526045,-145.5099545,ANAA
YANR,-12.88373439,131.68479327,ANABURROO
0XS7,29.191806,-100.275139,ANACACHO RANCH
SVAN,9.430225,-64.4709055,ANACO
74S,48.498889,-122.6625,ANACORTES
F68,35.052193,-98.2643045,ANADARKO MUNI
LTBY,39.809907,30.519393,ANADOLU
AJ4,52.454166,-125.302222,Anahim Lake
PAKP,68.133599,-151.74334,ANAKTUVUK PASS
FMNL,-14.6296935,47.763785,ANALALAVA
SWAO,1.79972222,-67.38388889,Anamoim
SWNS,-16.362336,-48.927053,ANAPOLIS
NVVA,-20.24825432,169.77294641,Anatom
LFFI,47.408203,-1.177566,Ancenis
56TX,30.00938861,-96.75942167,Anchorage Farm Field
39FD,29.72939166,-83.35347084,Ancient Oaks
YADO,-25.40924549,135.29076352,ANDADO
SPHY,-13.70641,-73.3503765,ANDAHUAYLAS
ADC,-07.13219800,145.74683000,Andakombe
SA35,-27.628111,-66.34175,ANDALGALA
79J,31.3087405,-86.3937635,ANDALUSIA OPP
YAMK,-30.43750400,137.13895171,Andamooka
FMND,-14.6515275,49.620556,ANDAPA
LFCD,44.75525317,-001.06794780,Andernos-les-Bains
PGUA,13.583952,144.93002575,ANDERSEN AFB
MY49,47.7874275,-93.06045778,Anderson
OH43,39.83339694,-82.73322556,Anderson
5MI4,43.42835833,-85.45475834,Anderson
26LL,42.00947277,-88.71758834,Anderson
SC80,34.66777777,-82.71,Anderson
TN37,35.40424611,-89.022285,Anderson
NA10,48.38055888,-99.03374445,Anderson - Private
NA51,47.40277305,-98.48315334,Anderson Airstrip
5NA6,48.53332972,-100.31874362,Anderson Airstrip
2MD0,38.04873416,-75.70354001,Anderson Farm
52MN,48.64303472,-96.80727667,Anderson Field
S97,48.105,-119.7206945,ANDERSON FLD
0AK1,61.61696166,-149.31472501,Anderson Lake Strip
KAID,40.10855875,-85.612641,Anderson Muni Darlington Fld
KAND,34.49439200,-082.71087600,Anderson Rgnl
NA65,48.53138083,-97.62814195,Anderson Strip
ID10,46.92433694,-116.95849862,Anderson-Plummer
ESMP,57.264168,13.599439,ANDERSTORP
SSAN,-23.0273415,-50.227532,Andira
UT71,40.7277375,72.294022,ANDIZHAN
WX09,-00.33342500,111.11614900,Andong (MAF)
SDJS,4.72722222,-60.24166667,Andorinha
ENAN,69.29200339,016.13457310,ANDOYA
SDDN,-20.925007,-51.3820165,Andradina
KAAP,29.722457355,-95.588305135,Andrau Airpark
LGAD,37.92795180,021.28766250,ANDRAVIDA
SVIE,10.7944055,-63.981589,ANDRES MIGUEL SALAZAR MARCANO
EJ2,53.870975,-112.354599,Andrew
IL55,40.16031,-88.30449667,Andrew Rla
4GA8,31.41545388,-84.71297389,Andrews
KADW,38.8108095,-76.86712225,Andrews AFB
NA95,46.67998944,-100.28705695,Andrews Airstrip
E11,32.3307221666667,-102.5289365,ANDREWS CO
KRHP,35.1952295,-83.8630375,ANDREWS MURPHY
C20,41.9518945,-86.3683965,ANDREWS UNIV ARPK
EGSL,51.89590793,000.45162732,Andrewsfield
Y18,46.64774638,-97.13064501,Andvik
I11,39.93089222,-84.01354612,Andy Barnhart Memorial
S51,41.51011491,-123.99358623,Andy Mc Beth
TUPA,18.736685,-64.32577399,Anegada/Auguste George
GMFO,34.787149,-1.923985,ANGADS
YADN,-25.03358272,132.27373528,ANGAS DOWNS STN
YANJ,-26.17949173,130.22607971,Angatja Airport
ANG,6.9,134.15,Angaur
ESUJ,62.5652809,15.8347187,Ange Talje
MMTG,16.561821,-93.026082,ANGEL ALBINO CORZO
KAXX,36.42076110,-105.29216770,ANGEL FIRE
3WA3,46.64847444,-118.58304306,Angel Park
SUAA,-34.7890955,-56.2647025,ANGEL S ADAMI
ESTA,56.28964281,012.84394883,Angelholm
KLFK,31.23189200,-094.75426500,Angelina Co
LFJR,47.56334100,-000.31394300,Angers Marce
WAKJ,-01.38585363,133.87396574,Anggi (TEAM)
WX10,-04.20082441,139.43281152,Angguruk (GKI)
SDKA,4.165,-59.835,Angical
MU07,38.39474027,-94.31022584,Angle Bar M
YAST,-24.63119974,149.74175402,ANGLESTONE
D22,42.660258675,-78.9912174975,Angola
LA67,30.95156777,-91.58483917,Angola Airstrip
LFBU,45.729515,0.2186725,Angouleme Brie Champniers
SDAG,-22.975339,-44.30714071,Angra dos Reis
TQPF,18.20652626,-063.05306409,Anguilla/Wallblake
VT49,44.23005861,-72.79122723,Angus Airways
2O3,38.580015,-122.435468,Angwin Parrett Fld
EKAT,56.69875,11.555833335,Anholt
PANI,61.581597,-159.5430445,ANIAK
FY06,-19.36085,18.3225,Anib Farm Friedrichstal
FY07,-24.4319,18.10165,Anib Lodge
WX11,00.53685400,109.74066900,Anik (MAF)
00C,37.203178,-107.8691945,Animas Air Park
VYAS,21.9554315,96.40605,ANISAKAN
Y43,41.440279,-94.7697225,ANITA MUNI KEVIN BURKE MEM FLD
NVVB,-19.23723883,169.60028573,Aniwa
ZLAK,32.70849530,108.93611932,Ankang
KIKV,41.69153875,-93.5664305,ANKENY RGNL
EDCA,53.832392,13.66945625,ANKLAM
VYAN,19.769154,94.026135,ANN
KARB,42.22528740,-083.74644175,Ann Arbor Muni
YANK,-28.89687851,136.17124691,Anna Creek
YAPA,-19.26526941,121.51296835,Anna Plains HS
DABB,36.82932575,7.8137465,ANNABA
SYAN,-3.959167,-59.1241684,Annai
YADE,-21.94167010,148.29075141,Annandale
2XS7,29.4502325,-99.68366389,Annandale Ranch
KANP,38.9428775,-76.5684,Annapolis Lee
AU04,-26.86498736,118.18151314,Annean Station
LFLP,45.93071100,006.10628700,Annecy Haute-Sovoie Mont Blanc Meythet
LFLI,46.19604500,006.26439400,Annemasse
PANT,55.039538,-131.572274,ANNETTE ISLAND
YANN,-21.83299900,133.12439039,Anningie
LS25,30.70462861,-91.06066028,Annison - Private
EKHE,55.98486525,12.21429894,Annisse
KANB,33.58916900,-085.85810900,Anniston Metropolitan
YANW,-21.19804148,136.45134892,Annitowa
KANE,45.14210011,-093.21571281,ANOKA CO BLAINE (Janes Field)
KAFP,35.0206385,-80.077118,ANSON CO
EDFA,50.29056234,008.54061458,Anspach - Taunus
YAND,-21.66845297,140.99254272,ANSWER DOWNS
LTAI,36.89653600,030.80146600,Antalya
FMMA,-19.029001,47.171811,ANTANANARIVO ARIVONIMAMO
1NA2,46.85361777,-102.20877945,Antelope
4V9,42.11037220,-098.03728562,ANTELOPE CO
WY33,42.816944,-110.278333,ANTELOPE RUN RANCH
U92,43.67601305,-113.60168862,Antelope Valley
NY28,43.07089972,-76.40798973,Anthonson
5KS0,37.0944675,-97.96144862,Anthony
39MN,47.0368775,-91.71045389,Anthony - Private
YANL,-18.02038642,135.54345488,Anthony Lagoon
KANY,37.15844925,-98.07982425,ANTHONY MUNI
LFCG,43.00842100,001.10503600,Antichan
TAPA,17.13967900,-061.79191300,Antigua - V C Bird Intl
RPVS,10.7660435,121.9334405,ANTIQUE
GA59,33.10012583,-84.05852445,Antique Acres
IA27,40.97779055,-92.58768945,Antique Airfield
3X1,26.46535138,-80.14976667,Antiquers Aerodrome
80F,34.192604,-95.64986,ANTLERS MUNI
SAVN,-40.7512225,-65.0343555,ANTOINE DE ST EXUPERY
II22,41.10198361,-86.93224223,Antonian
SNYW,-2.109444445,-44.65111111,Antonio Guerreiro
SVCU,10.4503335,-64.1304725,ANTONIO JOSE DE SUCRE
TJVQ,18.134811,-65.4936165,Antonio Rivera Rodriquez
SKLC,7.811956,-76.7164265,ANTONIO ROLDAN BETANCOURT
UKKM,50.603496,30.191932,ANTONOV INTL
KACB,44.988576,-85.1983555,ANTRIM CO
FMNH,-14.99941,50.320232,ANTSIRABATO
FM43,-12.2560915,49.254171,ANTSIRANANA ANDRAKAKA
EBAW,51.18829300,004.45152800,Antwerp Deurne
VCCA,8.3014885,80.4278985,ANURADHAPURA
PANV,62.6467345,-160.1906585,ANVIK
RJSA,40.733272,140.6885945,AOMORI
LIMW,45.73956100,007.36406100,AOSTA
7LA9,30.72601722,-91.14927362,AP Airpark
WX12,03.07327300,115.83400600,Apa Uping (Pertamina)
5MO6,38.09391888,-94.34717223,Apache Flats
67GA,33.8592825,-83.58766667,Apalachee Bluff
KAAF,29.72416300,-085.02861800,Apalachicola Muni
WX13,-03.88429910,139.31150072,Apalapsili (GKI)
SSIC,-22.306666665,-54.82444444,APLIC Aviacao Agricola LTDA
SSPO,-22.009166665,-54.78972222,Aplicacao Aviacao Agricola II
WX14,-04.08379000,135.53309200,Apogomacida (AMA)
YAPO,-38.78555948,143.64102276,APOLLO BAY
SLAP,-14.7327776,-68.4122238,Apolo
SA23,-27.903243,-55.765514,APOSTOLES
SYAP,-4.0138888,-58.6047211,Apoteri
WX15,-04.06472194,135.55881743,Apowo (AMA)
0OH7,40.14333333,-84.17194445,Apple
IL12,42.45000694,-90.16929278,Apple Canyon
VA31,37.76263416,-76.346335,Apple Grove
CCA7,45.461944,-64.821389035,Apple River
OR61,45.67844555,-123.18622278,Apple Valley
KAPV,34.574265,-117.186377,APPLE VALLEY
15MO,40.39197444,-92.56546945,Applegate
KAQP,45.22741375,-96.0045285,APPLETON MUNI
SVCE,9.3503045,-65.2806525,APRUNA
LFXI,44.05,5.483333,Apt Saint Christol
SSAP,-23.609511,-51.3844845,Apucarana
OJAQ,29.61382100,035.02187730,AQABA KING HUSSEIN INTL
LIAQ,41.48709110,013.71994400,Aquino
SNAT,-4.567139,-37.800033,Aracati
SBAU,-21.13971500,-050.42578100,Aracatuba
SNUI,-16.8526125,-42.045118,Aracuai
LL1B,31.228586,35.1908905,ARAD
LRAR,46.1765515,21.2620225,ARAD
SJVO,-15.89916667,-52.24527778,Aragarcas
SJAU,-8.837721,-49.5575415,ARAGUACEMA
SWGC,-8.8502779,-49.6838875,Araguacema
SWAY,-15.7238894,-51.8363876,Araguaiana
SWGN,-7.227865,-48.2404655,Araguaina
SNAG,-18.6682515,-48.190517,Araguari
SJGU,-5.6844445,-48.1155555,ARAGUATINS
SWAI,-5.6002779,-48.1002769,Araguatins
SJYI,4.44388889,-60.84722222,Arai
OIHR,34.1381475,49.847292,ARAK
YAMC,-22.96090914,145.25169679,Aramac
FYAR,-22.462222,14.98,ARANDIS
FYAN,-24.12915,19.1142,Aranos
KRKP,28.0868203333333,-97.0444621666667,ARANSAS CO
XS10,28.1169445,-96.800278,ARANSAS NATL WLDLIFE REFUGE
1NC6,35.05598222,-80.45006528,Arant
NGUK,00.18544803,173.63409126,Aranuka
37V,40.33671720,-099.90424561,ARAPAHOE MUNI
SNAL,-9.775358,-36.6291985,Arapiraca
SSOG,-23.3528545,-51.4916555,Arapongas
SSYA,-24.1038735,-49.7890775,Arapoti
YARP,-22.28493128,135.72469454,Arapunya
OERR,30.9066445,41.1382345,ARAR
SBAQ,-21.80544900,-048.13954500,Araraquara
SDAA,-22.339121,-47.3592655,Araras
YARA,-37.30788460,142.98779972,Ararat
SNAB,-7.5867555,-40.5355315,ARARIPINA
SJYJ,3.160833335,-63.78138889,Aratha-U
SBAX,-19.5632475,-46.9603585,ARAXA
LGRX,38.15045170,021.41530230,ARAXOS
HAAM,6.039389,37.590467,ARBA MINCH
LFLK,46.27671100,005.66101200,Arbent
ESQO,59.3865835,15.9240555,ARBOGA
LFGD,46.92,5.763031,Arbois
CJM6,53.104004,-103.650551,Arborfield
ESUB,61.5124969,16.3724995,Arbra
LFCH,44.59734853,-001.11419744,Arcachon
YACI,-25.20834145,148.66950742,Arcadia
5F0,32.5306945,-92.954029,ARCADIA BIENVILLE PARISH
X06,27.19291675,-81.8365275,ARCADIA MUNI
KACV,40.97251102,-124.10732616,Arcata
T39,33.582325,-98.618669,ARCHER CITY MUNI
95G,42.90697638,-84.47220139,Archer Field
YARC,-13.43995423,142.92830909,ARCHER RIVER
YBAF,-27.57487400,153.00421800,Archerfield
YAKG,-27.94603553,134.74329255,Arckaringa
KAOC,43.603536,-113.3342595,ARCO BUTTE CO
CJA7,49.62790000,-102.48280000,Arcola
SNAE,-8.4078735,-37.0881805,ARCOVERDE
9AK4,64.13736111,-145.83038889,Arctic Angel
CJX7,73.00538572,-085.02801084,Arctic Bay
PARC,68.11505343,-145.57395725,Arctic_Village
YATU,-24.04056816,148.40204997,ARCTURUS DOWNS HS
OITL,38.3256775,48.4243525,ARDABIL
YADU,-31.65329896,150.04123228,ARDGOUR
1M3,34.9778625,-86.88472612,Ardmore
YAOR,-21.64937712,139.19332879,ARDMORE
NZAR,-37.03071600,174.97132900,Ardmore Aerodrome
1F0,34.1469885,-97.122651,ARDMORE DOWNTOWN EXECUTIVE
KADM,34.303193375,-97.01676075,ARDMORE MUNI
YARS,-34.44342357,137.88484549,Ardrossan
ESNZ,63.19389700,014.48836374,Are Ostersund
TJAB,18.449986,-66.6753045,Arecibo/Antonio Nery Juarbe Pol
SIEW,-7.98444444,-61.04694444,Areia Branca
SWAN,-14.500277785,-57.01722222,Arenapolis
34OH,41.25699444,-84.64162084,Arend
ENGK,58.51642,8.7024495,Arendal Gullknapp
SJDJ,-29.88861111,-57.14,Arenhart
KRWN,41.0922615,-86.61286,ARENS FLD
TE02,32.47069472,-97.56030056,Aresti Aerodrome
3AR,40.460189855,-86.8350071475,Aretz
YARN,-24.08915269,132.26824032,Areyonga
LIQB,43.45680620,011.84739110,Arezzo
OE43,21.3235525,41.1982665,ARFA
YARD,-21.67338797,136.67397498,ARGADARGADA
LFAJ,48.71052900,000.00159800,Argentan
LFEG,46.596476,1.6025,Argenton sur Creuse
2K8,37.27502055,-97.76005306,Argonia Municipal
1C3,43.25424055,-73.47094556,Argyle
AU37,-27.4827748225,151.7945434825,Argyle
YARG,-16.63925392,128.45101227,Argyle
FYAV,-28.1133,19.8272,Ariamsvlei
SV74,9.581871,-72.7880085,ARICUAISA
6OH4,41.35838555,-83.55826417,Aring Fld
SWRP,-10.250277785,-59.38388889,Aripuana
SJOG,-9.884722225,-63.04888889,Ariquemes
LGKA,40.44911580,021.27136610,ARISTOTELIS
FB02,-22.6,28.2833,Arizona
YARI,-19.53207823,141.35363672,ARIZONA HS
AR93,36.48561444,-90.28038,Ark-Mo
UA33,50.3187265,66.9523805,ARKALYK NORTH
KBYH,35.95948624,-089.95041877,ARKANSAS INTL
YRKP,-31.66991399,138.63328194,ARKAPENA
YARK,-30.40555310,139.34675105,Arkaroola
12AR,35.1784165,-92.3354305,ARKAVALLEY
VOAR,13.0712155,79.691193,ARKONAM
F56,32.9115666666667,-99.732276,ARLEDGE FLD
KGKY,32.66212785,-097.09844758,ARLINGTON MUNI
SD06,44.39441277,-97.12312112,Arlington Municipal
1S8,45.71651833,-120.16781973,Arlington Municipal
KAWO,48.16170012,-122.15357609,Arlington Municipal
KLHC,35.283038745,-89.67276486,Arlington Municipal
FA09,29.34080555,-82.26370834,Arliss M
MD38,39.60343777,-76.74441862,Armacost Farms
SVAS,6.577264,-66.816889,ARMANDO SCHWARCK
YARM,-30.53181656,151.61554435,Armidale
5OH4,41.72922166,-80.87897834,Armington
WX16,-02.28862280,139.62454403,Armopa/Bonggo (DGAC)
YAML,-17.95521557,139.75589656,ARMRAYNALD
CYYW,50.29339675,-88.913465,ARMSTRONG
47TX,26.933944,-97.762494,ARMSTRONG RANCH
SWOA,-16.539444435,-49.39888889,Arnapar
EK51,56.011241765,9.01333291,Arnborg
EDNB,49.125164,12.9850025,Arnbruck
82MN,43.88746055,-93.56827556,Arneman Field
